province_clean,zstate1,zcity3,推理,省,市全称,市简称,区全称,区简称,翻译过程,province,city,cityshort,town,townshort,provinceshortname,provincename,cityname,cityshortname,citypinyin,cityshortpinyin,provincepinyin
yunnansheng,yunnan,yuanjiang hani,yunnan指云南省，全称云南省，简称云南。yuanjiang hani指云南省玉溪市的元江哈尼族彝族傣族自治县，所属地级行政区是玉溪市，全称玉溪市，简称玉溪。元江哈尼族彝族傣族自治县全称元江哈尼族彝族傣族自治县，简称元江,云南省,玉溪市,玉溪,元江哈尼族彝族傣族自治县,元江,,yun nan sheng,yuxishi,yuxi,yuanjiang hani zu yi zu dai zu zizhi xian,yuanjiang,云南省,云南,玉溪市,玉溪,yuxishi,Yuxi,Yunnan
hebei,hebei,yu county,hebei指河北，无需修改。yu county指河北的蔚县，蔚县是县级行政区，所属地级行政区是张家口市，全称张家口市，简称张家口。蔚县全称蔚县，简称蔚，填充到区。,河北,张家口市,张家口,蔚县,蔚,,he bei,zhang jia kou shi,zhang jia kou,yu xian,yu,河北省,河北,张家口市,张家口,zhangjiakoushi,Zhangjiakou,Hebei
gansu,gansu,sunan yugur autonomous county,gansu指甘肃，无需修改。sunan yugur autonomous county指甘肃的肃南裕固族自治县，肃南裕固族自治县是县级行政区，所属地级行政区是张掖市，全称张掖市，简称张掖。肃南裕固族自治县全称肃南裕固族自治县，简称肃南，填充到区。,甘肃,张掖市,张掖,肃南裕固族自治县,肃南,,gansu,zhangyeshi,zhangye,sunanyuguzuzi zhixian,sunan,甘肃省,甘肃,张掖市,张掖,zhangyeshi,Zhangye,Gansu
fujian,fujian,zhao an county,fujian指福建，无需修改。zhao an county指福建的诏安县，诏安县是县级行政区，所属地级行政区是漳州市，全称漳州市，简称漳州。诏安县全称诏安县，简称诏安,福建,漳州市,漳州,诏安县,诏安,,fujian,zhangzhoushi,zhangzhou,zhao'anxian,zhao'an,福建省,福建,漳州市,漳州,zhangzhoushi,Zhangzhou,Fujian
fujian,fujian,huaan county,fujian指福建，无需修改。huaan county指福建的华安县，华安县是县级行政区，所属地级行政区是漳州市，全称漳州市，简称漳州。华安县全称华安县，简称华安,福建,漳州市,漳州,华安县,华安,,fujian,zhangzhou shi,zhangzhou,hua'an xian,hua'an,福建省,福建,漳州市,漳州,zhangzhoushi,Zhangzhou,Fujian
fujian,fujian,dongshan county,fujian指福建，无需修改。dongshan county指福建的东山县，东山县是县级市，所属地级行政区是漳州市，全称漳州市，简称漳州。东山县全称东山县，简称东山，填充到区。,福建,漳州市,漳州,东山县,东山,,fujian,zhangzhoushi,zhangzhou,dongshanxian,dongshan,福建省,福建,漳州市,漳州,zhangzhoushi,Zhangzhou,Fujian
henan,henan,guancheng huizu district,henan指河南，无需修改。guancheng huizu district指河南郑州市的管城回族区，所属地级行政是郑州市，全称郑州市，简称郑州。管城回族区全称管城回族区，简称管城,河南,郑州市,郑州,管城回族区,管城,河南拼音henan，郑州市拼音zhengzhoushi，郑州拼音zhengzhou，管城回族区拼音guanchenghuizuzhiqu，管城拼音guancheng,henan,zhengzhoushi,zhengzhou,guanchenghuizuzhiqu,guancheng,河南省,河南,郑州市,郑州,zhengzhoushi,Zhengzhou,Henan
henan,henan,jinshui district,henan指河南，无需修改。jinshui district指河南郑州市的金水区，所属地级行政区是郑州市，全称郑州市，简称郑州。金水区全称金水区，简称金水,河南,郑州市,郑州,金水区,金水,,henan,zhengzhoushi,zhengzhou,jinshuiqu,jinshui,河南省,河南,郑州市,郑州,zhengzhoushi,Zhengzhou,Henan
chongqingshi,chongqing,zhong county,chongqing指重庆市，全称重庆市，简称重庆。zhong county指重庆的忠县，全称忠县，简称忠,重庆市,重庆市,重庆,忠县,忠,,chongqingshi,chongqingshi,chongqing,zhongxian,zhong,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
chongqing,chongqing,shizhu tujiazu aut county,chongqing指重庆，无需修改。shizhu tujiazu aut county指重庆的石柱土家族自治县，所属地级行政是重庆市，全称重庆市，简称重庆。石柱土家族自治县全称石柱土家族自治县，简称石柱,重庆,重庆市,重庆,石柱土家族自治县,石柱,,chongqing,chongqingshi,chongqing,shizhu tujiazu zizhi xian,shizhu,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
chongqing,chongqing,youyang tujiazu miaozu aut county,chongqing指重庆，无需修改。youyang tujiazu miaozu aut county指重庆的酉阳土家族苗族自治县，所属地级行政是酉阳土家族苗族自治县隶属的重庆市，全称重庆市，简称重庆。酉阳土家族苗族自治县全称酉阳土家族苗族自治县，简称酉阳,重庆,重庆市,重庆,酉阳土家族苗族自治县,酉阳,,chongqing,chongqingshi,chongqing,youyangtujiazumiaozuzizhixian,youyang,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
zhongqingshi,chongqing,xiushan tujia and miao autonomous county,chongqing指重庆市，无需修改。xiushan tujia and miao autonomous county指重庆的秀山土家族苗族自治县，秀山土家族苗族自治县是县级行政区，所属地级行政区是重庆市，全称重庆市，简称重庆。秀山土家族苗族自治县全称秀山土家族苗族自治县，简称秀山，填充到区。,重庆市,重庆市,重庆,秀山土家族苗族自治县,秀山,,zhong qing shi,zhong qing shi,zhong qing,xiu shan tu jia zu miao zu zi zhi xian,xiu shan,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
chongqingshi,chongqing,yangjiaping,chongqing指重庆市，全称重庆市，简称重庆。yangjiaping指重庆市的九龙坡区杨家坪街道，所属地级行政区是重庆市，全称重庆市，简称重庆。杨家坪街道隶属九龙坡区，九龙坡区全称九龙坡区，简称九龙坡，填充到区。,重庆市,重庆市,重庆,九龙坡区,九龙坡,,chongqing shi,chongqing shi,chongqing,jiulongpoqu,jiulongpo,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
chongqing,chongqing,pengshui miaozu tujiazu aut county,chongqing指重庆，无需修改。pengshui miaozu tujiazu aut county指重庆彭水苗族土家族自治县，彭水苗族土家族自治县是县级自治县，所属地级行政区是重庆市，全称重庆市，简称重庆。彭水苗族土家族自治县全称彭水苗族土家族自治县，简称彭水,重庆,重庆市,重庆,彭水苗族土家族自治县,彭水,,chongqing,chongqingshi,chongqing,pengshui miao zu tujia zu zizhixian,pengshui,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
chongqing,chongqing,yubei district,chongqing指重庆，无需修改。yubei district指重庆的渝北区，全称渝北区，简称渝北,重庆,重庆市,重庆,渝北区,渝北,,chongqing,chongqingshi,chongqing,yubeiqu,yubei,重庆市,重庆,重庆市,重庆,zhongqingshi,Chongqing,Chongqing
zhejiang,zhejiang,dinghai,zhejiang指浙江，无需修改。dinghai指浙江的定海区，定海区是舟山市的下辖区，所属地级行政区是舟山市，全称舟山市，简称舟山。定海区全称定海区，简称定海，填充到区。,浙江,舟山市,舟山,定海区,定海,浙江拼音zhejiang，舟山市拼音zhoushanshi，舟山拼音zhoushan，定海区拼音dinghaiqu，定海拼音dinghai,zhejiang,zhoushanshi,zhoushan,dinghaiqu,dinghai,浙江省,浙江,舟山群岛新区,舟山新区,zhoushanqundaoxinqu,Zhoushan,Zhejiang
zhejiang,zhejiang,zhoushan,zhejiang指浙江，无需修改。zhoushan指浙江的舟山市，舟山市是地级行政区，全称舟山市，简称舟山。输入没有提供地区名，填充为null。,浙江,舟山市,舟山,null,null,,zhejiang,zhoushanshi,zhoushan,null,null,浙江省,浙江,舟山群岛新区,舟山新区,zhoushanqundaoxinqu,Zhoushan,Zhejiang
zhejiang,zhejiang,daishan,zhejiang指浙江，无需修改。daishan指浙江的岱山县，岱山县所属地级行政区是舟山市，全称舟山市，简称舟山。岱山县全称岱山县，简称岱山,浙江,舟山市,舟山,岱山县,岱山,,zhejiang,zhoushanshi,zhoushan,daishanshan,daishan,浙江省,浙江,舟山群岛新区,舟山新区,zhoushanqundaoxinqu,Zhoushan,Zhejiang
zhejiang,zhejiang,dinghai,zhejiang指浙江，无需修改。dinghai指浙江的定海区，定海区是舟山市的下辖区，所属地级行政区是舟山市，全称舟山市，简称舟山。定海区全称定海区，简称定海，填充到区。,浙江,舟山市,舟山,定海区,定海,浙江拼音zhejiang，舟山市拼音zhoushanshi，舟山拼音zhoushan，定海区拼音dinghaiqu，定海拼音dinghai,zhejiang,zhoushanshi,zhoushan,dinghaiqu,dinghai,浙江省,浙江,舟山市,舟山,zhoushanshi,Zhoushan,Zhejiang
zhejiang,zhejiang,zhoushan,zhejiang指浙江，无需修改。zhoushan指浙江的舟山市，舟山市是地级行政区，全称舟山市，简称舟山。输入没有提供地区名，填充为null。,浙江,舟山市,舟山,null,null,,zhejiang,zhoushanshi,zhoushan,null,null,浙江省,浙江,舟山市,舟山,zhoushanshi,Zhoushan,Zhejiang
zhejiang,zhejiang,daishan,zhejiang指浙江，无需修改。daishan指浙江的岱山县，岱山县所属地级行政区是舟山市，全称舟山市，简称舟山。岱山县全称岱山县，简称岱山,浙江,舟山市,舟山,岱山县,岱山,,zhejiang,zhoushanshi,zhoushan,daishanshan,daishan,浙江省,浙江,舟山市,舟山,zhoushanshi,Zhoushan,Zhejiang
shandong,shandong,wenquan subdistrict,shandong指山东，无需修改。wenquan subdistrict指山东的淄博市张店区温泉街道，所属地级行政区是淄博市，全称淄博市，简称淄博。温泉街道所在的区是张店区，全称张店区，简称张店,山东,淄博市,淄博,张店区,张店,,shandong,zibo shi,zibo,zhangdianqu,zhangdian,山东省,山东,淄博市,淄博,ziboshi,Zibo,Shandong
guizhou,guizhou,chishui city,guizhou指贵州，无需修改。chishui city指贵州的赤水市，赤水市是县级市，所属地级行政区是遵义市，全称遵义市，简称遵义。赤水市全称赤水市，简称赤水,贵州,遵义市,遵义,赤水市,赤水,,guizhou,zunyi shi,zunyi,chishui shi,chishui,贵州省,贵州,遵义市,遵义,zunyishi,Zunyi,Guizhou
guizhou,guizhou,zheng an county,guizhou指贵州，无需修改。zheng an county指贵州遵义市的正安县，所属地级行政是遵义市，全称遵义市，简称遵义。正安县全称正安县，简称正安,贵州,遵义市,遵义,正安县,正安,,guizhou,zunyishi,zunyi,zheng anxian,zheng an,贵州省,贵州,遵义市,遵义,zunyishi,Zunyi,Guizhou
guizhou,guizhou,daozhen gelaozu miaozu aut county,guizhou指贵州，无需修改。daozhen gelaozu miaozu aut county指贵州的道真仡佬族苗族自治县，所属地级行政区是遵义市，全称遵义市，简称遵义。道真仡佬族苗族自治县全称道真仡佬族苗族自治县，简称道真,贵州,遵义市,遵义,道真仡佬族苗族自治县,道真,,guizhou,zunyishi,zunyi,daozhengelaozumiaozuzhixian,daozhen,贵州省,贵州,遵义市,遵义,zunyishi,Zunyi,Guizhou
guizhou,guizhou,wuchuan gelaozu miaozu aut county,guizhou指贵州省，全称贵州省，简称贵州。wuchuan gelaozu miaozu aut county指贵州的务川仡佬族苗族自治县，所属地级行政是遵义市，全称遵义市，简称遵义。务川仡佬族苗族自治县全称务川仡佬族苗族自治县，简称务川,贵州,遵义市,遵义,务川仡佬族苗族自治县,务川,,guizhou,zunyishi,zunyi,wuchuan gelaozu miao zuziqixian,wuchuan,贵州省,贵州,遵义市,遵义,zunyishi,Zunyi,Guizhou
